family,model,params,device,backend,precision,input_len,gpus,speed_tps,latency_ms,task,Q,chance,benchmark_class
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,MMLU-Pro,0.15689999999999998,0.1,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,MMLU-Pro,0.2853,0.1,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,MMLU-Pro,0.3461,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,MMLU-Pro,0.15689999999999998,0.1,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,MMLU-Pro,0.2853,0.1,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,MMLU-Pro,0.3461,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,6144,4,29.9,273979.9331103679,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,14336,1,290.28,56442.05594598319,MMLU-Pro,0.15689999999999998,0.1,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,14336,1,168.69,97124.90366945285,MMLU-Pro,0.2853,0.1,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,14336,1,117.35,139616.5317426502,MMLU-Pro,0.3461,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,14336,1,77.69,210889.432359377,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,14336,1,41.91,390932.95156287285,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,14336,1,19.91,822903.0637870417,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,14336,4,30.1,544318.9368770764,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,30720,1,264.51,123881.89482439228,MMLU-Pro,0.15689999999999998,0.1,headroom
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,30720,1,152.04,215522.23099184426,MMLU-Pro,0.2853,0.1,headroom
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,30720,1,105.88,309482.4329429543,MMLU-Pro,0.3461,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,30720,1,70.33,465917.81601023744,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,30720,1,37.18,881334.0505648198,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,30720,2,31.82,1029792.5832809553,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,30720,4,27.53,1190265.1652742461,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,63488,1,50.86,1288556.822650413,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,63488,1,26.85,2440819.3668528865,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,63488,2,24.45,2680408.9979550103,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,63488,4,20.74,3159884.281581485,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,129024,1,28.94,4529094.678645473,MMLU-Pro,0.45,0.1,headroom
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,129024,1,14.53,9020784.583620097,MMLU-Pro,0.5115999999999999,0.1,headroom
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,129024,2,14.31,9159468.902865129,MMLU-Pro,0.551,0.1,headroom
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,129024,4,12.68,10336908.517350158,MMLU-Pro,0.5807,0.1,headroom
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,1,1,47.4,43227.84810126582,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,1,1,39.68,51638.104838709674,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,1,1,30.8,66525.97402597402,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,1,1,40.38,50742.942050520054,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,1,1,24.74,82821.341956346,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,1,1,17.54,116818.7001140251,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,1,2,8.73,234707.9037800687,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,6144,1,47.45,172644.8893572181,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,6144,1,40.88,200391.3894324853,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,6144,1,32.2,254409.93788819874,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,6144,1,38.76,211351.90918472654,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,6144,1,20.51,399414.9195514383,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,6144,1,12.49,655884.707766213,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,6144,2,6.39,1282003.129890454,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,14336,1,47.11,347781.7873063044,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,14336,1,40.43,405243.63096710364,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,14336,1,31.72,516519.5460277428,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,14336,1,29.78,550167.8979180658,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,14336,1,13.92,1177011.4942528736,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,14336,1,8.95,1830614.525139665,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,14336,3,4.25,3855058.8235294116,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,30720,1,47.16,694826.1238337575,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,30720,1,38.59,849131.8994558175,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,30720,1,25.37,1291604.2569964523,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,30720,1,18.83,1740201.805629315,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,30720,1,8.2,3996097.5609756103,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,30720,1,5.59,5861896.243291592,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,6144,4,29.9,273979.9331103679,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,14336,1,290.28,56442.05594598319,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,14336,1,168.69,97124.90366945285,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,14336,1,117.35,139616.5317426502,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,14336,1,77.69,210889.432359377,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,14336,1,41.91,390932.95156287285,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,14336,1,19.91,822903.0637870417,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,14336,4,30.1,544318.9368770764,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,30720,1,264.51,123881.89482439228,MMLU-Redux,0.451,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,30720,1,152.04,215522.23099184426,MMLU-Redux,0.5846,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,30720,1,105.88,309482.4329429543,MMLU-Redux,0.6368,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,30720,1,70.33,465917.81601023744,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,30720,1,37.18,881334.0505648198,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,30720,2,31.82,1029792.5832809553,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,30720,4,27.53,1190265.1652742461,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,63488,1,50.86,1288556.822650413,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,63488,1,26.85,2440819.3668528865,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,63488,2,24.45,2680408.9979550103,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,63488,4,20.74,3159884.281581485,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,129024,1,28.94,4529094.678645473,MMLU-Redux,0.7106,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,129024,1,14.53,9020784.583620097,MMLU-Redux,0.7664,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,129024,2,14.31,9159468.902865129,MMLU-Redux,0.8197,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,129024,4,12.68,10336908.517350158,MMLU-Redux,0.8391,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,1,1,47.4,43227.84810126582,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,1,1,39.68,51638.104838709674,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,1,1,30.8,66525.97402597402,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,1,1,40.38,50742.942050520054,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,1,1,24.74,82821.341956346,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,1,1,17.54,116818.7001140251,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,1,2,8.73,234707.9037800687,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,6144,1,47.45,172644.8893572181,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,6144,1,40.88,200391.3894324853,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,6144,1,32.2,254409.93788819874,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,6144,1,38.76,211351.90918472654,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,6144,1,20.51,399414.9195514383,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,6144,1,12.49,655884.707766213,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,6144,2,6.39,1282003.129890454,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,14336,1,47.11,347781.7873063044,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,14336,1,40.43,405243.63096710364,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,14336,1,31.72,516519.5460277428,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,14336,1,29.78,550167.8979180658,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,14336,1,13.92,1177011.4942528736,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,14336,1,8.95,1830614.525139665,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,14336,3,4.25,3855058.8235294116,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,Transformers,BF16,30720,1,47.16,694826.1238337575,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,Transformers,BF16,30720,1,38.59,849131.8994558175,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,Transformers,BF16,30720,1,25.37,1291604.2569964523,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,Transformers,BF16,30720,1,18.83,1740201.805629315,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,Transformers,BF16,30720,1,8.2,3996097.5609756103,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,Transformers,BF16,30720,1,5.59,5861896.243291592,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,Transformers,BF16,30720,3,2.94,11145578.231292518,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,1,1,311.55,6576.793452094366,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,1,1,183.33,11176.566846669939,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,1,1,127.61,16056.735365566961,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,1,1,84.28,24311.817750355956,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,1,1,46.3,44254.859611231106,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,1,1,22.13,92589.24536827835,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,2,18.19,112644.31006047278,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,1,4,31.37,65317.18202103921,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,6144,1,304.79,26877.522228419566,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,6144,1,176.68,46366.311976454606,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,6144,1,123.15,66520.50345107591,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,6144,1,80.7,101511.77199504337,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,6144,1,43.83,186903.9470682181,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,6144,1,21.05,389168.6460807601,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,6144,4,29.9,273979.9331103679,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,14336,1,290.28,56442.05594598319,MMMLU,0.3153,0.25,retired
Qwen2.5,Qwen2.5-1.5B,1.54,A100 80GB,vLLM,BF16,14336,1,168.69,97124.90366945285,MMMLU,0.6027,0.25,retired
Qwen2.5,Qwen2.5-3B,3.09,A100 80GB,vLLM,BF16,14336,1,117.35,139616.5317426502,MMMLU,0.6555,0.25,retired
Qwen2.5,Qwen2.5-7B,7.62,A100 80GB,vLLM,BF16,14336,1,77.69,210889.432359377,MMMLU,0.7134,0.25,retired
Qwen2.5,Qwen2.5-14B,14.77,A100 80GB,vLLM,BF16,14336,1,41.91,390932.95156287285,MMMLU,0.7834,0.25,retired
Qwen2.5,Qwen2.5-32B,32.76,A100 80GB,vLLM,BF16,14336,1,19.91,822903.0637870417,MMMLU,0.8240000000000001,0.25,retired
Qwen2.5,Qwen2.5-72B,72.71,A100 80GB,vLLM,BF16,14336,4,30.1,544318.9368770764,MMMLU,0.8440000000000001,0.25,retired
Qwen2.5,Qwen2.5-0.5B,0.49,A100 80GB,vLLM,BF16,30720,1,264.51,123881.89482439228,MMMLU,0.3153,0.25,retired
