task,dataset,model,device,runtime,precision,cell,metric,Q,chance,latency_ms,param_count,gmacs,source
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,1788.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0706,0.0,1790.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,1792.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,1793.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0639,0.0,1805.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,1807.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0639,0.0,1808.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0562,0.0,1822.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0726,0.0,1833.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0562,0.0,1834.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,1835.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,1840.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0511,0.0,1842.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,1846.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0706,0.0,1851.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,1859.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0706,0.0,1860.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0651,0.0,1862.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0543,0.0,1865.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,1875.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,1878.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,1883.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,1891.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,1908.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,1918.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,1939.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0522,0.0,1943.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0651,0.0,1945.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0562,0.0,1950.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0562,0.0,1960.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0511,0.0,1960.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0726,0.0,1964.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,1966.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0533,0.0,1978.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,1993.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2000.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0511,0.0,2000.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2003.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0533,0.0,2005.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2007.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0522,0.0,2012.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2018.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,2022.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,2042.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,2043.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2055.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2063.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,2068.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2072.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,2074.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,2075.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2076.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2081.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2086.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2090.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,2090.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2091.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0514,0.0,2092.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2096.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2099.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2104.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2104.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2112.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2114.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2123.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2124.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2126.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2130.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0639,0.0,2138.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0731,0.0,2139.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0639,0.0,2149.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2150.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,2151.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2151.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2157.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2160.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2167.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float32,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2167.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2177.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2180.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-7b-hf,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0872,0.0,2183.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2189.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0543,0.0,2193.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2197.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2212.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0912,0.0,2213.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2234.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/Phi-3-mini-4k-instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.272,0.0,2243.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0726,0.0,2257.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2263.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,HuggingFaceH4/zephyr-7b-beta,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1772,0.0,2265.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2269.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0511,0.0,2274.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-3b-4e1t,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0726,0.0,2284.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2286.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2289.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,togethercomputer/RedPajama-INCITE-Base-3B-v1,1xT4,pytorch,bfloat16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0543,0.0,2290.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2291.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2297.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2299.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Deci/DeciLM-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1495,0.0,2302.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0511,0.0,2306.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,HuggingFaceH4/zephyr-7b-beta,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1772,0.0,2312.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2312.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0655,0.0,2323.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2325.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/Phi-3-mini-4k-instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.272,0.0,2328.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2340.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2341.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-v0.1,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1452,0.0,2348.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0634,0.0,2350.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-Instruct-v0.2,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1844,0.0,2352.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-4B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1129,0.0,2354.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2358.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2360.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2367.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2373.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2377.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0655,0.0,2380.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2388.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2390.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1528,0.0,2394.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-Instruct-v0.2,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1844,0.0,2395.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2396.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2398.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2402.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,01-ai/Yi-6B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.136,0.0,2404.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2407.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-7B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1522,0.0,2414.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-j-6b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0655,0.0,2419.0,6,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/Phi-3-mini-4k-instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.272,0.0,2424.0,3,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,mistralai/Mistral-7B-v0.1,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1452,0.0,2424.0,7,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-125m,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.0438,0.0,2424.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B-Instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.2391,0.0,2427.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-7b,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1528,0.0,2430.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Meta-Llama-3-8B,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.1341,0.0,2432.0,8,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/Phi-3-mini-4k-instruct,1xT4,pytorch,float16,llm-perf | Open LLM | 1xT4,Open LLM score,0.272,0.0,2442.0,3,,llm-perf-leaderboard
